01,01048,60,こむぎ [中華めん類] 中華めん ゆで,0,564,133,65.0,4.8,4.9,0.5,0,0.6,27.7,25.2,26.5,2.8,null,29.2,null,0.3,70,60,20,7,29,0.3,0.2,0.05,0.18,0,17,null,5,0,0,0,0,0,0,0,0.1,0.1,0,0,null,0.01,0.01,0.2,1.2,0,null,3,0.25,0.5,0,null,0.2
01,01187,61,こむぎ [中華めん類] 半生中華めん ,0,1293,305,23.7,9.8,9.9,3.5,0,4.0,59.5,54.2,55.4,6.2,0.2,61.2,null,1.3,470,430,21,15,72,0.7,0.4,0.10,0.40,1,35,1,23,0,0,0,0,0,0,0,null,null,0.7,null,null,0.07,0.03,0.7,2.6,0.02,0,9,0.63,1.3,0,null,1.2
01,01049,62,こむぎ [中華めん類] 蒸し中華めん 蒸し中華めん,0,687,162,57.4,4.8,4.9,1.4,null,1.7,33.6,30.6,32.5,3.1,0.2,35.6,null,0.5,110,80,10,9,40,0.4,0.2,0.06,0.23,null,9,1,6,0,0,0,0,0,0,0,0.1,0.1,0,0,null,0,0.16,0.3,1.4,0.02,0,4,0.19,0.7,0,null,0.3
01,01188,63,こむぎ [中華めん類] 蒸し中華めん  ソテー,0,892,211,50.4,5.1,5.2,4.3,1,4.9,39.4,35.9,35.8,3.6,0.2,38.9,null,0.6,130,87,10,10,43,0.4,0.2,0.06,0.25,0,10,1,7,0,0,0,0,0,0,0,0.1,0.1,0,0,null,0,0,0.3,1.5,0.02,null,4,0.21,0.8,0,null,0.3
01,01050,64,こむぎ [中華めん類] 干し中華めん 乾,0,1434,337,14.7,11.5,11.7,1.4,0,1.6,71.4,65.0,64.5,6.0,0.1,70.2,null,1.9,410,300,21,23,82,1.1,0.5,0.15,0.44,0,24,1,18,0,0,0,0,0,0,0,0.2,0.1,0,0,null,0.02,0.03,0.8,3.1,0.05,0,11,0.76,1.4,0,null,1.0
01,01051,65,こむぎ [中華めん類] 干し中華めん ゆで,0,559,132,66.8,4.8,4.9,0.4,0,0.5,28.0,25.4,25.1,2.6,0,27.5,null,0.3,66,42,13,10,29,0.4,0.2,0.05,0.18,0,9,null,4,0,0,0,0,0,0,0,null,null,0,0,null,0,0,0.1,1.1,0.01,null,3,0.25,0.5,0,null,0.2
01,01052,66,こむぎ [中華めん類] 沖縄そば 生,0,1128,266,32.3,9.1,9.2,1.7,0,2.0,52.8,48.1,52.5,2.1,null,54.2,null,2.3,810,340,11,50,65,0.7,1.1,0.18,0.69,null,null,null,null,0,null,null,null,0,0,0,0.3,0.2,0,0,0,0.02,0.04,0.8,2.6,0.11,0,15,0.63,null,0,null,2.1
01,01053,67,こむぎ [中華めん類] 沖縄そば ゆで,0,561,132,65.5,5.1,5.2,0.7,0,0.8,27.3,24.8,26.7,1.5,null,28.0,null,0.5,170,80,9,28,28,0.4,0.6,0.10,0.37,null,null,null,null,0,null,null,null,0,0,0,0.2,0.1,0,0,0,0.01,0.02,0.2,1.2,0.03,0,6,0.23,null,0,null,0.4
01,01054,68,こむぎ [中華めん類] 干し沖縄そば 乾,0,1349,317,13.7,11.9,12.0,1.5,0,1.7,67.3,61.3,66.1,2.1,null,67.8,null,4.8,1700,130,23,22,100,1.5,0.4,0.11,0.38,null,null,null,null,0,null,null,null,0,0,0,0.1,0.1,0,0,0,0.12,0.05,1.1,3.5,0.05,0,8,0.49,null,0,null,4.3
01,01055,69,こむぎ [中華めん類] 干し沖縄そば ゆで,0,561,132,65.0,5.1,5.2,0.5,0,0.6,27.7,25.2,27.2,1.5,null,28.6,null,0.6,200,10,11,8,36,0.5,0.1,0.05,0.16,null,null,null,null,0,null,null,null,0,0,0,null,null,0,0,0,0.02,0.02,0.2,1.2,0.01,0,3,0.18,null,0,null,0.5
01,01056,70,こむぎ [即席めん類] 即席中華めん 油揚げ味付け,0,1785,424,2.0,9.0,10.1,16.3,7,16.7,63.0,57.3,62.5,2.5,0.1,63.5,null,7.7,2500,260,430,29,110,1.0,0.5,0.13,0.82,null,null,null,null,0,0,0,0,0,0,0,3.1,0.3,3.1,2.5,1,1.46,1.67,1.0,2.5,0.06,0,12,0.41,null,0,null,6.4
01,01057,71,こむぎ [即席めん類] 即席中華めん 油揚げ 乾  (添付調味料等を含むもの),0,1847,439,3.0,null,10.1,18.6,3,19.1,60.4,54.9,59.5,2.4,null,61.4,null,6.4,2200,150,230,25,110,0.9,0.5,0.16,0.53,2,16,7,16,0,0,13,1,14,1,0,2.2,0.3,2.3,2.5,3,0.55,0.83,0.9,2.6,0.05,null,10,0.44,1.8,null,null,5.6
01,01144,72,こむぎ [即席めん類] 即席中華めん 油揚げ 乾  (添付調味料等を含まないもの),0,1938,461,3.7,8.2,8.9,null,4,19.6,65.2,59.3,60.7,5.5,0,65.5,null,2.3,580,150,220,20,97,0.6,0.4,0.09,0.42,1,24,5,18,0,0,1,0,1,0,0,2.2,0.4,5.8,3.0,1,0.16,0.19,1.1,2.8,0.05,null,9,0.26,1.6,0,null,1.5
01,01198,73,こむぎ [即席めん類] 即席中華めん 油揚げ 調理後全体  (添付調味料等を含むもの),0,421,100,78.5,null,2.3,4.4,1,4.4,13.4,12.2,12.8,0.5,0.1,13.4,null,1.3,430,33,28,6,20,0.2,0.1,0.03,0.12,null,4,2,4,0,0,3,0,3,0,0,0.5,null,0.5,0.6,1,0.02,0.13,0.2,0.6,0.01,0,2,0.10,0.4,0,null,1.1
01,01189,74,こむぎ [即席めん類] 即席中華めん 油揚げ ゆで  (添付調味料等を含まないもの),0,793,189,59.8,3.5,3.9,7.1,2,7.7,28.7,26.1,26.4,2.6,0,27.9,null,0.7,150,34,95,8,40,0.2,0.2,0.05,0.17,1,9,2,6,0,0,1,0,1,0,0,0.8,0.1,1.9,0.9,0,0.05,0.06,0.3,1.1,0.01,null,3,0.11,0.7,0,null,0.4
